time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-29T16:40:45.995Z,36.4463,-115.7442,7.7,1.2,ml,31,99.03,0.187,0.1733,nn,nn00846066,2022-08-30T02:39:27.815Z,"15 km SSW of Indian Springs, Nevada",earthquake,,3.4,0.74,21,reviewed,nn,nn
2022-08-29T16:34:24.097Z,62.1975,-145.6918,24,1.4,ml,,,,0.24,ak,ak022b2u8ww9,2022-08-29T16:36:24.442Z,"12 km NW of Glennallen, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-29T16:26:59.222Z,-6.8783,127.0085,400.937,4.2,mb,23,54,3.941,0.72,us,us7000i3ff,2022-08-29T16:57:29.040Z,"181 km N of Lospalos, Timor Leste",earthquake,9.89,10.439,0.136,15,reviewed,us,us
2022-08-29T16:23:19.458Z,50.3675,90.7167,11.67,4.4,mb,40,146,5.102,0.39,us,us7000i3fe,2022-08-29T17:32:48.040Z,"19 km E of Mugur-Aksy, Russia",earthquake,11.34,5.913,0.1,29,reviewed,us,us
2022-08-29T16:21:48.220Z,31.67980481,-104.3989871,6.285815430000001,2,ml,17,56,0.03677898781,0.2,tx,tx2022qxtc,2022-08-30T07:25:48.630Z,"55 km S of Whites City, New Mexico",earthquake,0.8201266193,0.7098499256,0.1,13,reviewed,tx,tx
2022-08-29T16:19:16.030Z,35.644,-118.3226667,8.49,1.41,ml,30,37,0.05627,0.13,ci,ci40333848,2022-08-29T18:34:26.450Z,"14km ENE of Lake Isabella, CA",earthquake,0.17,0.38,0.249,15,reviewed,ci,ci
2022-08-29T16:15:28.972Z,31.6763212,-104.4046083,7.648339844,2.5,ml,18,55,0.08234191236,0.2,tx,tx2022qxsx,2022-08-29T19:01:14.040Z,"55 km S of Whites City, New Mexico",earthquake,1.19980404,1.205216784,0,6,reviewed,tx,tx
2022-08-29T16:07:20.850Z,19.1693325042725,-155.45832824707,33.4599990844727,2.27999997,md,42,132,,0.109999999,hv,hv73125172,2022-08-29T16:10:33.350Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.57,0.970000029,1.09000003,20,automatic,hv,hv
2022-08-29T15:51:08.192Z,32.26593018,-101.9156107,7.165242513,2.9,ml,16,70,0.02858249549,0.2,tx,tx2022qxsd,2022-08-29T16:21:18.040Z,"19 km NW of Stanton, Texas",earthquake,1.328896335,1.820259246,0.1,12,reviewed,tx,tx
2022-08-29T15:48:15.797Z,64.9914,-151.3631,7.4,1.1,ml,,,,1.27,ak,ak022b2tqgob,2022-08-29T15:50:41.443Z,"34 km W of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-29T15:46:03.410Z,18.6203333333333,-66.4658333333333,67.45,3.19,md,23,208,,0.21,pr,pr71368608,2022-08-29T16:45:02.520Z,"17 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.83,1,0.0642887539760397,13,reviewed,pr,pr
2022-08-29T15:45:59.350Z,32.25860596,-101.9220417,6.627237956,2.1,ml,13,60,0.02895590139,0.2,tx,tx2022qxry,2022-08-29T20:12:21.582Z,"19 km NW of Stanton, Texas",earthquake,0.9615680663,1.317430202,0.1,7,reviewed,tx,tx
2022-08-29T15:22:29.027Z,40.407,-126.8185,10,4.5,mwr,51,198,1.895,0.37,us,us7000i3dm,2022-08-30T05:49:14.340Z,"217 km W of Ferndale, California",earthquake,7.97,1.992,,4,reviewed,us,nc
2022-08-29T15:22:07.942Z,62.7561,-150.4512,80,1.1,ml,,,,0.48,ak,ak022b2tkvga,2022-08-29T15:25:13.866Z,"33 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-08-29T15:15:28.230Z,38.8313332,-122.8170013,1.71,1.14,md,23,51,0.009597,0.02,nc,nc73773145,2022-08-29T16:26:09.980Z,"8km NW of The Geysers, CA",earthquake,0.19,0.39,0.04,4,automatic,nc,nc
2022-08-29T15:06:47.320Z,17.8115,-66.8251666666667,14.23,2,md,5,265,,0.19,pr,pr71368598,2022-08-29T15:42:40.810Z,"19 km SSE of Maria Antonia, Puerto Rico",earthquake,1.79,17.03,0.112911219326619,4,reviewed,pr,pr
2022-08-29T14:51:20.627Z,-0.2875,-80.8831,10,4.1,mb,17,176,2.292,0.51,us,us7000i3dc,2022-08-29T15:33:06.040Z,"61 km NW of Bahía de Caráquez, Ecuador",earthquake,10.06,1.971,0.185,8,reviewed,us,us
2022-08-29T14:47:36.189Z,35.32916667,-97.8885,6.92,1.78,ml,67,45,0.06478728652,0.53,ok,ok2022qxqa,2022-08-29T15:28:09.734Z,"5 km ENE of Minco, Oklahoma",earthquake,,0.9,0.22,31,reviewed,ok,ok
2022-08-29T14:44:59.760Z,17.9518333333333,-66.9048333333333,13.15,2.35,md,21,178,,0.17,pr,pr71368593,2022-08-29T14:55:10.910Z,"2 km S of Guánica, Puerto Rico",earthquake,0.63,0.32,0.15704285868183,13,reviewed,pr,pr
2022-08-29T14:13:40.230Z,17.9763333333333,-66.8315,15.72,2.07,md,9,162,,0.18,pr,pr71368578,2022-08-29T14:32:52.150Z,"2 km SSW of Indios, Puerto Rico",earthquake,0.77,1.21,0.0810384589838811,7,reviewed,pr,pr
2022-08-29T14:05:13.859Z,60.2328,-141.2609,8.3,1.7,ml,,,,0.53,ak,ak022b2svt4p,2022-08-29T14:07:01.101Z,"114 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-29T13:30:26.380Z,17.8828333333333,-66.744,6.06,2.49,md,12,199,,0.53,pr,pr71368573,2022-08-29T14:35:07.740Z,"12 km SSW of Tallaboa, Puerto Rico",earthquake,1.66,1.11,0.183856079967368,9,reviewed,pr,pr
2022-08-29T13:22:46.090Z,35.7121667,-117.5053333,4.72,1.53,ml,26,64,0.1199,0.15,ci,ci40333776,2022-08-29T18:07:08.768Z,"11km SW of Searles Valley, CA",earthquake,0.23,0.65,0.159,20,reviewed,ci,ci
2022-08-29T13:17:20.278Z,-33.5784,-70.7827,86.087,4.6,mb,30,44,0.19,0.38,us,us7000i3cj,2022-08-30T03:35:22.344Z,"7 km W of San Bernardo, Chile",earthquake,4.49,5.213,0.207,7,reviewed,us,us
2022-08-29T13:02:47.651Z,63.0913,-150.6621,119.5,1.1,ml,,,,0.2,ak,ak022b2s9szh,2022-08-29T13:04:16.332Z,"66 km N of Petersville, Alaska",earthquake,,3,,,automatic,ak,ak
2022-08-29T12:55:57.270Z,13.7385,144.9409,126.896,5.7,mww,114,16,0.164,0.42,us,us7000i3cd,2022-08-30T09:16:28.966Z,"23 km NNE of Yigo Village, Guam",earthquake,9.88,3.673,0.05,38,reviewed,us,us
2022-08-29T12:44:15.628Z,-1.0554,98.658,20.072,4.5,mb,27,202,2.581,0.46,us,us7000i3cc,2022-08-29T13:04:57.040Z,"169 km WSW of Pariaman, Indonesia",earthquake,7.51,6.363,0.15,13,reviewed,us,us
2022-08-29T12:36:04.634Z,60.0639,-149.0594,3.4,1.7,ml,,,,0.99,ak,ak022b2rvken,2022-08-29T12:38:27.389Z,"21 km E of Lowell Point, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-29T12:21:49.468Z,38.6882,-116.0309,0,1.8,ml,7,153.02,0.909,0.1351,nn,nn00846055,2022-08-30T02:39:19.840Z,"87 km WSW of Preston, Nevada",earthquake,,3.6,0,1,reviewed,nn,nn
2022-08-29T12:19:35.720Z,28.8727,130.6715,10,5.4,mww,86,87,2.635,0.55,us,us7000i3c8,2022-08-29T14:25:05.428Z,"129 km ENE of Naze, Japan",earthquake,3.11,1.821,0.069,20,reviewed,us,us
2022-08-29T12:15:50.490Z,19.1469993591309,-155.366668701172,28.6700000762939,1.75,md,41,189,,0.119999997,hv,hv73125052,2022-08-29T12:18:59.370Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.64,0.850000024,1.21000004,8,automatic,hv,hv
2022-08-29T12:04:35.756Z,35.0239,81.2939,10,4.3,mb,40,92,6.779,0.41,us,us7000i3c4,2022-08-29T12:55:03.040Z,"261 km SSE of Hotan, China",earthquake,8.76,1.919,0.109,24,reviewed,us,us
2022-08-29T12:01:28.730Z,35.643,-118.322,8.11,1.35,ml,28,38,0.05741,0.16,ci,ci40333752,2022-08-29T18:02:56.640Z,"14km ENE of Lake Isabella, CA",earthquake,0.22,0.48,0.222,17,reviewed,ci,ci
2022-08-29T11:44:08.060Z,-1.0733,98.67,19.254,4.4,mb,28,202,2.603,0.52,us,us7000i3c1,2022-08-29T12:25:57.040Z,"169 km WSW of Pariaman, Indonesia",earthquake,7.37,5.825,0.144,14,reviewed,us,us
2022-08-29T11:39:28.880Z,35.9333333,-117.669,3.54,1.05,ml,17,87,0.1217,0.13,ci,ci40333736,2022-08-29T17:50:43.690Z,"21km E of Little Lake, CA",earthquake,0.28,0.7,0.119,13,reviewed,ci,ci
2022-08-29T11:35:49.371Z,62.8625,-150.7281,106,1.2,ml,,,,0.46,ak,ak022b2ra0jd,2022-08-29T11:38:41.107Z,"40 km N of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-08-29T11:32:14.278Z,60.44,-152.4631,91.7,1,ml,,,,0.42,ak,ak022b2r9aoj,2022-08-29T11:34:10.966Z,"61 km NW of Ninilchik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-29T11:28:25.371Z,-1.0583,98.6448,21.069,4.4,mb,31,200,2.579,0.7,us,us7000i3c0,2022-08-29T12:08:45.040Z,"171 km WSW of Pariaman, Indonesia",earthquake,8.85,7.111,0.135,16,reviewed,us,us
2022-08-29T11:11:48.797Z,-1.0684,98.6668,20.424,4.6,mb,38,175,2.597,0.36,us,us7000i3bw,2022-08-29T11:47:02.040Z,"169 km WSW of Pariaman, Indonesia",earthquake,8.37,6.563,0.119,21,reviewed,us,us
2022-08-29T11:02:02.672Z,31.70853181,-104.0965967,7.674047852000001,2.7,ml,19,49,0.05941110415,0.2,tx,tx2022qxio,2022-08-29T19:23:40.354Z,"47 km W of Mentone, Texas",earthquake,1.112025949,1.13787456,0.1,7,reviewed,tx,tx
2022-08-29T11:01:11.511Z,-1.0396,98.6624,19.552,4.5,mb,36,175,2.569,0.31,us,us7000i3bu,2022-08-29T11:33:53.040Z,"168 km WSW of Pariaman, Indonesia",earthquake,9.57,5.722,0.118,21,reviewed,us,us
2022-08-29T10:58:37.926Z,0.0193,123.8654,107.63,4.9,mb,38,33,1.519,0.77,us,us7000i3bt,2022-08-29T11:18:37.040Z,"106 km ESE of Gorontalo, Indonesia",earthquake,7.92,7.468,0.098,33,reviewed,us,us
2022-08-29T10:50:19.764Z,62.137,-147.9671,31.4,1.6,ml,,,,0.43,ak,ak022b2qrqe0,2022-08-29T10:51:46.290Z,"40 km NNW of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-29T10:33:25.010Z,35.6473333,-118.3188333,7.93,1.06,ml,16,76,0.05474,0.13,ci,ci40333728,2022-08-29T13:16:01.610Z,"14km ESE of Wofford Heights, CA",earthquake,0.29,0.57,0.255,14,reviewed,ci,ci
2022-08-29T10:22:30.470Z,32.6863333,-115.5306667,2.19,1.51,ml,16,146,0.08489,0.24,ci,ci40333720,2022-08-29T17:31:44.531Z,"3km WNW of Calexico, CA",earthquake,0.76,0.66,0.178,10,reviewed,ci,ci
2022-08-29T10:17:20.420Z,60.1949,-140.7245,7,2,ml,,,,0.71,ak,ak022b2qknt6,2022-08-29T10:19:34.760Z,"91 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-29T10:08:16.400Z,19.4056663513184,-155.26416015625,0.200000002980232,2.15,ml,19,59,,0.140000001,hv,hv73124982,2022-08-29T10:13:46.760Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.270000011,0.25,6,automatic,hv,hv
2022-08-29T09:50:00.092Z,61.7127,-146.6805,19.9,1.4,ml,,,,0.67,ak,ak022b2q699l,2022-08-29T09:52:31.357Z,"31 km S of Nelchina, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-29T09:43:16.826Z,61.6125,-146.5668,40.5,2.6,ml,,,,0.87,ak,ak022b2q4sjm,2022-08-29T09:45:41.965Z,"43 km SSE of Nelchina, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-08-29T09:41:24.098Z,61.6809,-146.6953,14.1,3.9,ml,,,,0.58,ak,ak022b2q4dl2,2022-08-29T15:40:09.418Z,"34 km S of Nelchina, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-08-29T09:32:58.930Z,38.6988333,-122.4006667,9.98,1.15,md,37,93,0.06877,0.1,nc,nc73773070,2022-08-30T08:23:16.706Z,"14km NNE of Angwin, CA",earthquake,0.18,0.37,0.117,16,reviewed,nc,nc
2022-08-29T09:30:13.240Z,48.78483333333333,-121.80583333333334,-0.65,1.06,ml,7,100,0.06325,0.45,uw,uw61866942,2022-08-29T18:38:52.080Z,"15 km SE of Glacier, Washington",earthquake,1.51,3.86,0.1297945133919729,6,reviewed,uw,uw
2022-08-29T09:08:04.873Z,38.5307,-119.4718,6.9,1,ml,20,63.47,0.037,0.1381,nn,nn00846050,2022-08-30T02:39:16.905Z,"1 km NNE of Walker, California",earthquake,,1,0.22,6,reviewed,nn,nn
2022-08-29T09:04:03.947Z,38.1748,-117.9718,2.5,1,ml,19,121,0.026,0.1634,nn,nn00846047,2022-08-30T02:39:15.547Z,"26 km SSE of Mina, Nevada",earthquake,,0.9,0.48,6,reviewed,nn,nn
2022-08-29T08:05:50.484Z,61.1101,-148.4215,0,1.4,ml,,,,1.02,ak,ak022b2pbabs,2022-08-29T08:08:09.879Z,"40 km NNE of Whittier, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-29T08:00:37.000Z,44.7716667,-110.802,4.35,1.21,ml,16,101,0.03835,0.13,uu,uu60512447,2022-08-29T13:24:30.800Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.32,0.49,0.236,5,reviewed,uu,uu
2022-08-29T07:55:34.590Z,63.2273,-151.2009,1.1,1.2,ml,,,,0.7,ak,ak022b2p0jar,2022-08-29T07:57:19.920Z,"43 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-29T07:53:16.150Z,35.897,-117.6885,9.85,1.04,ml,21,105,0.1079,0.13,ci,ci40333688,2022-08-29T17:17:33.454Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.47,0.225,10,reviewed,ci,ci
2022-08-29T07:49:01.918Z,11.8422,143.163,10,4.7,mb,51,141,2.405,0.38,us,us7000i3aq,2022-08-29T13:14:55.205Z,"227 km SW of Merizo Village, Guam",earthquake,5.94,1.927,0.059,90,reviewed,us,us
2022-08-29T07:43:24.310Z,17.8525,-66.8966666666667,7.41,2.75,md,26,231,,0.11,pr,pr71368558,2022-08-29T08:34:25.300Z,"13 km S of Guánica, Puerto Rico",earthquake,0.32,0.25,0.0171535996669414,7,reviewed,pr,pr
2022-08-29T07:40:57.840Z,19.1821670532227,-155.484664916992,33.6300010681152,2.24,ml,45,80,,0.129999995,hv,hv73124892,2022-08-29T07:46:27.470Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.53,0.660000026,0.36,4,automatic,hv,hv
2022-08-29T07:28:26.266Z,62.46,-150.6385,32,1.5,ml,,,,0.71,ak,ak022b2ouqbm,2022-08-29T07:31:18.201Z,"7 km ESE of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-29T07:24:28.734Z,58.8867,-151.6357,38.1,1.2,ml,,,,0.35,ak,ak022b2otvnt,2022-08-29T07:26:50.512Z,"52 km SSE of Port Graham, Alaska",earthquake,,8.4,,,automatic,ak,ak
2022-08-29T07:20:19.720Z,44.7721667,-110.8038333,4.52,1.19,ml,13,86,0.03696,0.15,uu,uu60512437,2022-08-29T13:41:07.500Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.41,0.64,0.542,3,reviewed,uu,uu
2022-08-29T07:07:37.866Z,31.69610231,-104.3657497,7.519799805,2.2,ml,22,66,0.06921107225,0.2,tx,tx2022qxav,2022-08-29T08:55:10.248Z,"53 km S of Whites City, New Mexico",earthquake,0.7983482121999999,1.244863105,0.1,18,reviewed,tx,tx
2022-08-29T07:05:22.510Z,33.2523333,-116.26,11.2,1.1,ml,53,35,0.0597,0.18,ci,ci40333672,2022-08-29T18:32:09.080Z,"11km E of Borrego Springs, CA",earthquake,0.16,0.28,0.136,19,reviewed,ci,ci
2022-08-29T07:03:42.910Z,35.6438333,-118.3205,7.2,0.99,ml,16,77,0.05719,0.14,ci,ci40333664,2022-08-29T13:39:18.150Z,"14km ENE of Lake Isabella, CA",earthquake,0.35,0.64,0.299,8,reviewed,ci,ci
2022-08-29T06:59:29.180Z,39.3775,-123.265,4.14,2.07,md,35,74,0.0621,0.09,nc,nc73773050,2022-08-29T23:31:10.511Z,"9km ESE of Willits, CA",earthquake,0.15,0.62,0.144,28,reviewed,nc,nc
2022-08-29T06:32:10.870Z,35.643,-118.3201667,7.57,1.11,ml,15,137,0.05806,0.12,ci,ci40333656,2022-08-29T13:39:36.556Z,"14km ENE of Lake Isabella, CA",earthquake,0.39,0.56,0.172,12,reviewed,ci,ci
2022-08-29T06:30:58.072Z,60.1329,-139.5521,3.9,1.4,ml,,,,0.91,ak,ak022b2o9slr,2022-08-29T06:33:02.673Z,"66 km N of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-29T06:28:24.662Z,52.5663,-168.7355,35,3.4,ml,19,211,0.413,0.26,us,us7000i3g1,2022-08-30T06:00:08.040Z,"42 km SSE of Nikolski, Alaska",earthquake,3.81,1.948,0.085,18,reviewed,us,us
2022-08-29T06:23:02.856Z,63.4988,-147.5148,0,1,ml,,,,0.87,ak,ak022b2o86br,2022-08-29T06:25:55.888Z,"72 km E of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-29T06:14:40.080Z,35.8273333,-117.6646667,7.16,1.02,ml,26,95,0.05579,0.15,ci,ci40333640,2022-08-29T18:11:55.310Z,"23km N of Ridgecrest, CA",earthquake,0.18,0.46,0.196,8,reviewed,ci,ci
2022-08-29T05:46:40.140Z,44.7838333,-110.8,7.25,2.23,ml,23,104,0.03624,0.19,uu,uu60512412,2022-08-29T13:12:29.240Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.44,0.74,0.259,6,reviewed,uu,uu
2022-08-29T05:41:13.893Z,32.77862549,-100.6722799,3.00793457,3,ml,23,56,0.07844963349,0.4,tx,tx2022qwya,2022-08-29T05:59:41.043Z,"17 km NNE of Hermleigh, Texas",earthquake,1.493671904,1.338634799,0.1,12,reviewed,tx,tx
2022-08-29T05:35:36.070Z,38.2007,-117.8845,7.1,1,ml,17,143.04,0.079,0.1493,nn,nn00846045,2022-08-30T02:39:13.871Z,"28 km SE of Mina, Nevada",earthquake,,1.6,0.07,7,reviewed,nn,nn
2022-08-29T05:33:43.510Z,17.9881666666667,-66.9511666666667,13.21,2.67,md,15,148,,0.09,pr,pr71368548,2022-08-29T06:06:41.960Z,"Puerto Rico region",earthquake,0.36,0.17,0.166353444097085,4,reviewed,pr,pr
2022-08-29T05:31:18.630Z,53.8505,-166.650333333333,8.45,1.07,ml,7,155,,0.13,av,av91671266,2022-08-30T06:03:15.210Z,"8 km WSW of Unalaska, Alaska",earthquake,0.41,0.63,0.255921417315629,7,reviewed,av,av
2022-08-29T05:21:54.801Z,38.1813,-117.8663,11.1,1.4,ml,17,85.61,0.085,0.1174,nn,nn00846041,2022-08-30T02:39:12.523Z,"31 km SE of Mina, Nevada",earthquake,,1.3,0.44,6,reviewed,nn,nn
2022-08-29T05:12:37.166Z,-24.001,-66.9369,221.095,4.2,mb,16,164,1.546,0.17,us,us7000i3a5,2022-08-29T07:15:22.040Z,"67 km WNW of San Antonio de los Cobres, Argentina",earthquake,12.94,14.884,0.304,3,reviewed,us,us
2022-08-29T05:06:41.493Z,38.523,-119.4789,8.2,1.3,ml,22,65.79,0.037,0.1508,nn,nn00846038,2022-08-30T02:39:07.933Z,"0 km NNW of Walker, California",earthquake,,0.9,0.31,5,reviewed,nn,nn
2022-08-29T05:03:11.257Z,49.8317,178.2576,50,2.4,ml,,,,0.18,ak,ak022b2nihai,2022-08-29T05:31:37.978Z,"south of the Aleutian Islands",earthquake,,269.7,,,reviewed,ak,ak
2022-08-29T05:03:02.234Z,61.1436,-147.1607,17.3,1.5,ml,,,,1.21,ak,ak022b2nigbh,2022-08-29T05:05:34.703Z,"40 km NW of Tatitlek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-29T05:02:55.240Z,17.9635,-66.9393333333333,5.87,2.21,md,6,196,,0.08,pr,pr71368543,2022-08-29T06:01:05.780Z,"Puerto Rico region",earthquake,0.39,0.71,0.0220770462930957,4,reviewed,pr,pr
2022-08-29T04:55:32.330Z,19.4965,-155.577166666667,-0.55,1.94,ml,14,55,,0.12,hv,hv73124787,2022-08-29T19:29:47.430Z,"30 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.48,0.274610712473804,6,reviewed,hv,hv
2022-08-29T04:54:22.831Z,61.2227,-141.6798,15.6,2,ml,,,,0.21,ak,ak022b2n7zuz,2022-08-29T04:55:36.286Z,"70 km ESE of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-29T04:53:19.545Z,-5.7647,145.396,91.812,5.1,mb,86,66,6.921,0.78,us,us7000i3a1,2022-08-30T02:42:11.679Z,"35 km N of Goroka, Papua New Guinea",earthquake,7.37,5.615,0.047,146,reviewed,us,us
2022-08-29T04:47:04.550Z,60.9478,-149.4603,30.4,1.3,ml,,,,0.77,ak,ak022b2n6gfr,2022-08-29T04:48:49.725Z,"7 km NNW of Sunrise, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-29T04:40:26.370Z,35.6418333,-118.32,7.46,1.84,ml,29,51,0.05916,0.17,ci,ci40333624,2022-08-29T13:40:19.160Z,"14km E of Lake Isabella, CA",earthquake,0.27,0.65,0.248,25,reviewed,ci,ci
2022-08-29T04:35:01.150Z,40.2113333,-123.3158333,31,1.98,md,29,64,0.1322,0.13,nc,nc73773015,2022-08-30T00:26:10.838Z,"40km SSW of Hayfork, CA",earthquake,0.39,0.8,0.181,29,reviewed,nc,nc
2022-08-29T04:34:34.350Z,38.8151665,-122.7764969,1.34,1,md,21,72,0.003786,0.04,nc,nc73773010,2022-08-29T05:00:11.733Z,"5km NNW of The Geysers, CA",earthquake,0.21,0.35,0.13,5,automatic,nc,nc
2022-08-29T04:22:39.440Z,3.7206,127.2989,49.13,4.2,mb,14,157,2.93,0.67,us,us7000i39y,2022-08-29T05:16:26.040Z,"234 km NNW of Tobelo, Indonesia",earthquake,6.64,11.023,0.147,13,reviewed,us,us
2022-08-29T04:18:56.850Z,38.4155,-122.6201667,5.57,1.64,md,58,44,0.02856,0.1,nc,nc73773005,2022-08-30T07:32:12.417Z,"6km W of Kenwood, CA",earthquake,0.13,0.32,0.227,42,reviewed,nc,nc
2022-08-29T04:15:33.150Z,38.5196667,-122.588,8.03,1.28,md,57,30,0.07884,0.1,nc,nc73773000,2022-08-30T07:05:14.247Z,"7km S of Calistoga, CA",earthquake,0.17,0.43,0.2,26,reviewed,nc,nc
2022-08-29T03:58:39.860Z,36.5563316,-121.1353302,8.3,1.43,md,9,116,0.04313,0.04,nc,nc73772990,2022-08-29T06:43:10.453Z,"3km NNE of Pinnacles, CA",earthquake,0.48,0.84,0.23,7,automatic,nc,nc
2022-08-29T03:54:41.810Z,35.646,-118.3213333,7.91,1.25,ml,31,53,0.05495,0.15,ci,ci40333608,2022-08-29T17:57:43.530Z,"14km ESE of Wofford Heights, CA",earthquake,0.18,0.39,0.198,12,reviewed,ci,ci
2022-08-29T03:48:59.230Z,19.1791667938232,-155.486663818359,40.2400016784668,2.03999996,md,29,154,,0.140000001,hv,hv73124722,2022-08-29T03:52:18.280Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.85,1.75999999,1.01999998,3,automatic,hv,hv
2022-08-29T03:42:21.260Z,44.7775,-110.8018333,4.48,1.59,ml,18,94,0.03631,0.15,uu,uu60512387,2022-08-29T18:49:06.340Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.34,0.53,0.222,5,reviewed,uu,uu
2022-08-29T03:40:50.540Z,17.9988333333333,-66.9101666666667,14.16,2.41,md,10,82,,0.08,pr,pr71368538,2022-08-29T03:56:56.930Z,"1 km NNE of Fuig, Puerto Rico",earthquake,0.5,0.36,0.0710682180554527,5,reviewed,pr,pr
2022-08-29T03:37:02.980Z,35.6435,-118.3216667,7.57,1.29,ml,17,77,0.05707,0.14,ci,ci40333600,2022-08-29T13:40:26.190Z,"14km ENE of Lake Isabella, CA",earthquake,0.32,0.55,0.192,19,reviewed,ci,ci
2022-08-29T03:29:13.966Z,-1.0077,98.6416,17.631,5.9,mww,113,34,2.532,0.98,us,us7000i38s,2022-08-30T03:32:24.671Z,"170 km WSW of Pariaman, Indonesia",earthquake,6.71,3.934,0.08,15,reviewed,us,us
2022-08-29T03:28:42.517Z,63.5649,-147.4927,0,1.2,ml,,,,0.76,ak,ak022b2mh15n,2022-08-29T03:31:07.828Z,"72 km ESE of Denali Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-29T03:26:32.120Z,36.4661674,-120.5985031,6.92,1.87,md,10,90,0.2006,0.2,nc,nc73772980,2022-08-29T05:48:11.150Z,"9km NE of New Idria, CA",earthquake,0.88,1.87,0.14,8,automatic,nc,nc
2022-08-29T03:15:55.734Z,61.2502,-149.9008,38.3,1,ml,,,,0.08,ak,ak022b2me9v9,2022-08-29T03:17:22.713Z,"3 km N of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-29T03:15:12.500Z,33.9381667,-116.7236667,12.11,1.4,ml,66,43,0.1182,0.14,ci,ci40333592,2022-08-29T17:49:36.620Z,"6km ENE of Cabazon, CA",earthquake,0.11,0.36,0.156,20,reviewed,ci,ci
2022-08-29T03:14:03.300Z,38.7878342,-122.7668304,2,1.41,md,25,77,0.01393,0.03,nc,nc73772975,2022-08-29T05:24:10.884Z,"2km NW of The Geysers, CA",earthquake,0.23,0.39,0.06,5,automatic,nc,nc
2022-08-29T03:10:27.190Z,19.4126663208008,-155.27783203125,0.819999992847443,2.06999993,md,11,58,,0.170000002,hv,hv73124687,2022-08-29T03:13:21.010Z,"5 km SW of Volcano, Hawaii",earthquake,0.28,0.469999999,1.00999999,7,automatic,hv,hv
2022-08-29T03:08:44.142Z,59.9019,-152.8439,98.7,1.5,ml,,,,0.63,ak,ak022b2mcqxd,2022-08-29T03:11:42.720Z,"58 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-29T03:08:44.040Z,33.9368333,-116.7223333,12.55,1.31,ml,67,42,0.1188,0.15,ci,ci40333584,2022-08-29T17:28:24.630Z,"6km ENE of Cabazon, CA",earthquake,0.11,0.34,0.166,23,reviewed,ci,ci
2022-08-29T02:50:03.280Z,35.6448333,-118.3185,7.81,1.96,ml,30,41,0.05706,0.14,ci,ci40333576,2022-08-29T13:41:31.540Z,"14km ESE of Wofford Heights, CA",earthquake,0.2,0.52,0.25,27,reviewed,ci,ci
2022-08-29T02:47:52.930Z,36.5546684,-121.3134995,9.4,1.27,md,10,103,0.0561,0.04,nc,nc73772950,2022-08-29T04:43:11.635Z,"13km ENE of Gonzales, CA",earthquake,0.48,0.9,0.23,5,automatic,nc,nc
2022-08-29T02:43:52.942Z,38.5097,-119.4902,8.2,1.1,ml,18,70.02,0.041,0.151,nn,nn00846027,2022-08-30T02:39:04.691Z,"1 km WSW of Walker, California",earthquake,,1,0.2,5,reviewed,nn,nn
